src_region,src_tier,src_instance_class,dst_region,dst_tier,dst_instance_class,iperf3_connections,iperf3_runtime,tag,stdout_path,stderr_path,throughput_sent,throughput_recieved,cpu_utilization,success
aws:ca-central-1,PREMIUM,m5.8xlarge,gcp:us-east4-a,PREMIUM,n2-standard-32,64,5,aws:ca-central-1:PREMIUM_gcp:us-east4-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ca-central-1:PREMIUM_gcp:us-east4-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ca-central-1:PREMIUM_gcp:us-east4-a:PREMIUM.stderr,4998401224.924968,4731003970.086456,8.107063568870304,True
azure:westeurope,PREMIUM,Standard_D32_v5,azure:francecentral,PREMIUM,Standard_D32_v5,64,5,azure:westeurope:PREMIUM_azure:francecentral:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:westeurope:PREMIUM_azure:francecentral:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:westeurope:PREMIUM_azure:francecentral:PREMIUM.stderr,15421952324.601185,15076094533.999748,20.176181730092818,True
azure:northcentralus,PREMIUM,Standard_D32_v5,azure:eastus2,PREMIUM,Standard_D32_v5,64,5,azure:northcentralus:PREMIUM_azure:eastus2:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_azure:eastus2:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_azure:eastus2:PREMIUM.stderr,15380699775.364313,15037192507.86861,19.25123897486189,True
aws:us-east-2,PREMIUM,m5.8xlarge,gcp:us-central1-a,PREMIUM,n2-standard-32,64,5,aws:us-east-2:PREMIUM_gcp:us-central1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_gcp:us-central1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_gcp:us-central1-a:PREMIUM.stderr,4961752966.763964,4659779208.802945,7.263874109279693,True
gcp:europe-west3-a,PREMIUM,n2-standard-32,azure:uksouth,PREMIUM,Standard_D32_v5,64,5,gcp:europe-west3-a:PREMIUM_azure:uksouth:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-west3-a:PREMIUM_azure:uksouth:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-west3-a:PREMIUM_azure:uksouth:PREMIUM.stderr,7009953000.0,6951895000.0,84.65344,True
gcp:europe-north1-a,PREMIUM,n2-standard-32,gcp:europe-west1-b,PREMIUM,n2-standard-32,64,5,gcp:europe-north1-a:PREMIUM_gcp:europe-west1-b:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-north1-a:PREMIUM_gcp:europe-west1-b:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-north1-a:PREMIUM_gcp:europe-west1-b:PREMIUM.stderr,6503876000.0,6400073000.0,69.206789,True
gcp:asia-northeast2-a,PREMIUM,n2-standard-32,azure:koreacentral,PREMIUM,Standard_D32_v5,64,5,gcp:asia-northeast2-a:PREMIUM_azure:koreacentral:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-northeast2-a:PREMIUM_azure:koreacentral:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-northeast2-a:PREMIUM_azure:koreacentral:PREMIUM.stderr,6826181000.0,6723951000.0,66.812532,True
aws:us-east-1,PREMIUM,m5.8xlarge,gcp:us-west1-a,PREMIUM,n2-standard-32,64,5,aws:us-east-1:PREMIUM_gcp:us-west1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-east-1:PREMIUM_gcp:us-west1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-east-1:PREMIUM_gcp:us-west1-a:PREMIUM.stderr,4705515578.751332,4424691871.274108,5.873832086324595,True
azure:westus,PREMIUM,Standard_D32_v5,gcp:northamerica-northeast2-a,PREMIUM,n2-standard-32,64,5,azure:westus:PREMIUM_gcp:northamerica-northeast2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:westus:PREMIUM_gcp:northamerica-northeast2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:westus:PREMIUM_gcp:northamerica-northeast2-a:PREMIUM.stderr,5112420100.061918,4896589760.532981,7.180121622198593,True
azure:eastus,PREMIUM,Standard_D32_v5,gcp:europe-west4-a,PREMIUM,n2-standard-32,64,5,azure:eastus:PREMIUM_gcp:europe-west4-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:eastus:PREMIUM_gcp:europe-west4-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:eastus:PREMIUM_gcp:europe-west4-a:PREMIUM.stderr,3886736519.585785,3750280558.0521693,5.402026558647836,True
gcp:northamerica-northeast1-a,PREMIUM,n2-standard-32,gcp:europe-west6-a,PREMIUM,n2-standard-32,64,5,gcp:northamerica-northeast1-a:PREMIUM_gcp:europe-west6-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:PREMIUM_gcp:europe-west6-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:PREMIUM_gcp:europe-west6-a:PREMIUM.stderr,5874926000.0,5795613000.0,44.376994,True
aws:ap-northeast-1,PREMIUM,m5.8xlarge,azure:westus2,PREMIUM,Standard_D32_v5,64,5,aws:ap-northeast-1:PREMIUM_azure:westus2:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-northeast-1:PREMIUM_azure:westus2:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-northeast-1:PREMIUM_azure:westus2:PREMIUM.stderr,4411657770.177097,4090764332.6717896,4.580023873461973,True
aws:me-south-1,PREMIUM,m5.8xlarge,gcp:europe-west2-a,PREMIUM,n2-standard-32,64,5,aws:me-south-1:PREMIUM_gcp:europe-west2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:me-south-1:PREMIUM_gcp:europe-west2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:me-south-1:PREMIUM_gcp:europe-west2-a:PREMIUM.stderr,4370247099.63411,4127152658.172913,5.427808780116022,True
aws:ap-east-1,PREMIUM,m5.8xlarge,aws:ap-south-1,PREMIUM,m5.8xlarge,64,5,aws:ap-east-1:PREMIUM_aws:ap-south-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-east-1:PREMIUM_aws:ap-south-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-east-1:PREMIUM_aws:ap-south-1:PREMIUM.stderr,4355748238.803188,4023943689.3013515,4.992959824843057,True
aws:ap-southeast-3,PREMIUM,m5.8xlarge,gcp:australia-southeast1-a,PREMIUM,n2-standard-32,64,5,aws:ap-southeast-3:PREMIUM_gcp:australia-southeast1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-southeast-3:PREMIUM_gcp:australia-southeast1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-southeast-3:PREMIUM_gcp:australia-southeast1-a:PREMIUM.stderr,4356597430.1498995,4110382098.406923,4.8482420559621815,True
gcp:asia-east1-a,PREMIUM,n2-standard-32,gcp:us-west4-a,PREMIUM,n2-standard-32,64,5,gcp:asia-east1-a:PREMIUM_gcp:us-west4-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-east1-a:PREMIUM_gcp:us-west4-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-east1-a:PREMIUM_gcp:us-west4-a:PREMIUM.stderr,5417956000.0,5367651000.0,35.929956,True
aws:ap-southeast-2,PREMIUM,m5.8xlarge,aws:us-west-1,PREMIUM,m5.8xlarge,64,5,aws:ap-southeast-2:PREMIUM_aws:us-west-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-southeast-2:PREMIUM_aws:us-west-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-southeast-2:PREMIUM_aws:us-west-1:PREMIUM.stderr,4044609709.821317,3732057422.6458564,4.719297823466168,True
azure:westus3,PREMIUM,Standard_D32_v5,aws:eu-south-1,PREMIUM,m5.8xlarge,64,5,azure:westus3:PREMIUM_aws:eu-south-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:westus3:PREMIUM_aws:eu-south-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:westus3:PREMIUM_aws:eu-south-1:PREMIUM.stderr,3337875899.430932,3038393244.370957,4.89875948082496,True
gcp:asia-south1-a,PREMIUM,n2-standard-32,azure:northeurope,PREMIUM,Standard_D32_v5,64,5,gcp:asia-south1-a:PREMIUM_azure:northeurope:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-south1-a:PREMIUM_azure:northeurope:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-south1-a:PREMIUM_azure:northeurope:PREMIUM.stderr,2216891000.0,2188917000.0,34.576355,True
azure:germanywestcentral,PREMIUM,Standard_D32_v5,gcp:asia-southeast2-a,PREMIUM,n2-standard-32,64,5,azure:germanywestcentral:PREMIUM_gcp:asia-southeast2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:germanywestcentral:PREMIUM_gcp:asia-southeast2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:germanywestcentral:PREMIUM_gcp:asia-southeast2-a:PREMIUM.stderr,4055539429.9773383,3932462425.1792507,5.162474295037114,True
gcp:us-east1-b,PREMIUM,n2-standard-32,azure:australiaeast,PREMIUM,Standard_D32_v5,64,5,gcp:us-east1-b:PREMIUM_azure:australiaeast:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:us-east1-b:PREMIUM_azure:australiaeast:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:us-east1-b:PREMIUM_azure:australiaeast:PREMIUM.stderr,3772918000.0,3750782000.0,25.194087,True
aws:eu-west-3,PREMIUM,m5.8xlarge,gcp:southamerica-west1-a,PREMIUM,n2-standard-32,64,5,aws:eu-west-3:PREMIUM_gcp:southamerica-west1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-west-3:PREMIUM_gcp:southamerica-west1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-west-3:PREMIUM_gcp:southamerica-west1-a:PREMIUM.stderr,3476255311.6597724,3326129815.772864,3.888506135872084,True
gcp:asia-northeast1-a,PREMIUM,n2-standard-32,aws:eu-central-1,PREMIUM,m5.8xlarge,64,5,gcp:asia-northeast1-a:PREMIUM_aws:eu-central-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-northeast1-a:PREMIUM_aws:eu-central-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-northeast1-a:PREMIUM_aws:eu-central-1:PREMIUM.stderr,2297998000.0,2142959000.0,23.441875,True
aws:us-west-2,PREMIUM,m5.8xlarge,gcp:asia-south2-a,PREMIUM,n2-standard-32,64,5,aws:us-west-2:PREMIUM_gcp:asia-south2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-west-2:PREMIUM_gcp:asia-south2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-west-2:PREMIUM_gcp:asia-south2-a:PREMIUM.stderr,3082752460.0678334,2974961628.2816153,3.9041270018944503,True
aws:eu-north-1,PREMIUM,m5.8xlarge,aws:ap-northeast-3,PREMIUM,m5.8xlarge,64,5,aws:eu-north-1:PREMIUM_aws:ap-northeast-3:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-north-1:PREMIUM_aws:ap-northeast-3:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-north-1:PREMIUM_aws:ap-northeast-3:PREMIUM.stderr,2297468220.917347,2019290012.1452894,3.4202256246812968,True
azure:japaneast,PREMIUM,Standard_D32_v5,aws:eu-west-1,PREMIUM,m5.8xlarge,64,5,azure:japaneast:PREMIUM_aws:eu-west-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:japaneast:PREMIUM_aws:eu-west-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:japaneast:PREMIUM_aws:eu-west-1:PREMIUM.stderr,1194691980.2380385,925960209.9418198,3.193862226804948,True
azure:canadacentral,PREMIUM,Standard_D32_v5,aws:ap-southeast-1,PREMIUM,m5.8xlarge,64,5,azure:canadacentral:PREMIUM_aws:ap-southeast-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:canadacentral:PREMIUM_aws:ap-southeast-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:canadacentral:PREMIUM_aws:ap-southeast-1:PREMIUM.stderr,1845123247.2885594,1608921771.4970903,3.8758182054536836,True
gcp:europe-central2-a,PREMIUM,n2-standard-32,gcp:asia-northeast3-a,PREMIUM,n2-standard-32,64,5,gcp:europe-central2-a:PREMIUM_gcp:asia-northeast3-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-central2-a:PREMIUM_gcp:asia-northeast3-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-central2-a:PREMIUM_gcp:asia-northeast3-a:PREMIUM.stderr,2358008000.0,2343801000.0,18.285054,True
gcp:australia-southeast2-a,PREMIUM,n2-standard-32,aws:eu-west-2,PREMIUM,m5.8xlarge,64,5,gcp:australia-southeast2-a:PREMIUM_aws:eu-west-2:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:australia-southeast2-a:PREMIUM_aws:eu-west-2:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:australia-southeast2-a:PREMIUM_aws:eu-west-2:PREMIUM.stderr,1849036000.0,1748499000.0,21.352285,True
aws:sa-east-1,PREMIUM,m5.8xlarge,aws:ap-northeast-2,PREMIUM,m5.8xlarge,64,5,aws:sa-east-1:PREMIUM_aws:ap-northeast-2:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:sa-east-1:PREMIUM_aws:ap-northeast-2:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:sa-east-1:PREMIUM_aws:ap-northeast-2:PREMIUM.stderr,1853626563.880273,1592598126.383289,3.251912600708482,True
gcp:asia-southeast1-a,PREMIUM,n2-standard-32,gcp:southamerica-east1-a,PREMIUM,n2-standard-32,64,5,gcp:asia-southeast1-a:PREMIUM_gcp:southamerica-east1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-southeast1-a:PREMIUM_gcp:southamerica-east1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:asia-southeast1-a:PREMIUM_gcp:southamerica-east1-a:PREMIUM.stderr,1641347000.0,1600166000.0,17.481896,True
aws:af-south-1,PREMIUM,m5.8xlarge,gcp:asia-east2-a,PREMIUM,n2-standard-32,64,5,aws:af-south-1:PREMIUM_gcp:asia-east2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:af-south-1:PREMIUM_gcp:asia-east2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:af-south-1:PREMIUM_gcp:asia-east2-a:PREMIUM.stderr,1596242762.9923751,1552362244.5653195,3.314896446150322,True
gcp:northamerica-northeast1-a,PREMIUM,n2-standard-32,azure:canadacentral,PREMIUM,Standard_D32_v5,64,5,gcp:northamerica-northeast1-a:PREMIUM_azure:canadacentral:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:PREMIUM_azure:canadacentral:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:PREMIUM_azure:canadacentral:PREMIUM.stderr,7170461000.0,7056109000.0,89.25201,True
aws:ap-northeast-3,PREMIUM,m5.8xlarge,aws:ap-northeast-1,PREMIUM,m5.8xlarge,64,5,aws:ap-northeast-3:PREMIUM_aws:ap-northeast-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-northeast-3:PREMIUM_aws:ap-northeast-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:ap-northeast-3:PREMIUM_aws:ap-northeast-1:PREMIUM.stderr,4942627596.827289,4759436736.861227,9.349396384025631,True
aws:us-west-1,PREMIUM,m5.8xlarge,gcp:us-west4-a,PREMIUM,n2-standard-32,64,5,aws:us-west-1:PREMIUM_gcp:us-west4-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-west-1:PREMIUM_gcp:us-west4-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-west-1:PREMIUM_gcp:us-west4-a:PREMIUM.stderr,4998515836.756571,4730984690.828657,7.98390894877288,True
azure:uksouth,PREMIUM,Standard_D32_v5,aws:eu-central-1,PREMIUM,m5.8xlarge,64,5,azure:uksouth:PREMIUM_aws:eu-central-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:uksouth:PREMIUM_aws:eu-central-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:uksouth:PREMIUM_aws:eu-central-1:PREMIUM.stderr,9646456803.607124,9377771601.703844,15.221498892464306,True
aws:us-east-1,PREMIUM,m5.8xlarge,azure:northcentralus,PREMIUM,Standard_D32_v5,64,5,aws:us-east-1:PREMIUM_azure:northcentralus:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-east-1:PREMIUM_azure:northcentralus:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:us-east-1:PREMIUM_azure:northcentralus:PREMIUM.stderr,4996120603.702493,4689019692.838258,7.623274181482353,True
azure:eastus,PREMIUM,Standard_D32_v5,gcp:us-central1-a,PREMIUM,n2-standard-32,64,5,azure:eastus:PREMIUM_gcp:us-central1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:eastus:PREMIUM_gcp:us-central1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/azure:eastus:PREMIUM_gcp:us-central1-a:PREMIUM.stderr,10691431624.61366,10488379059.854189,14.182518883610228,True
aws:eu-north-1,PREMIUM,m5.8xlarge,gcp:europe-west3-a,PREMIUM,n2-standard-32,64,5,aws:eu-north-1:PREMIUM_gcp:europe-west3-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-north-1:PREMIUM_gcp:europe-west3-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/aws:eu-north-1:PREMIUM_gcp:europe-west3-a:PREMIUM.stderr,4979285542.63324,4676123843.031469,6.880938425322612,True
gcp:europe-west4-a,PREMIUM,n2-standard-32,aws:eu-south-1,PREMIUM,m5.8xlarge,64,5,gcp:europe-west4-a:PREMIUM_aws:eu-south-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:PREMIUM_aws:eu-south-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:PREMIUM_aws:eu-south-1:PREMIUM.stderr,7001747000.0,6908218000.0,80.171158,True
gcp:europe-north1-a,PREMIUM,n2-standard-32,gcp:europe-west6-a,PREMIUM,n2-standard-32,64,5,gcp:europe-north1-a:PREMIUM_gcp:europe-west6-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-north1-a:PREMIUM_gcp:europe-west6-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.24_21.42_theresa-stealth-trochee-overstimulate_5s_64c/raw_iperf3_logs/gcp:europe-north1-a:PREMIUM_gcp:europe-west6-a:PREMIUM.stderr,6574800000.0,6501853000.0,66.515287,True
