src_region,src_tier,src_instance_class,dst_region,dst_tier,dst_instance_class,iperf3_connections,iperf3_runtime,tag,stdout_path,stderr_path,throughput_sent,throughput_recieved,cpu_utilization,success
azure:uksouth,PREMIUM,Standard_D32_v4,aws:eu-south-1,PREMIUM,m5.8xlarge,64,5,azure:uksouth:PREMIUM_aws:eu-south-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:uksouth:PREMIUM_aws:eu-south-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:uksouth:PREMIUM_aws:eu-south-1:PREMIUM.stderr,9307217192.513214,9043348420.681627,14.990673015379722,True
azure:switzerlandnorth,PREMIUM,Standard_D32_v4,azure:westeurope,PREMIUM,Standard_D32_v4,64,5,azure:switzerlandnorth:PREMIUM_azure:westeurope:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:switzerlandnorth:PREMIUM_azure:westeurope:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:switzerlandnorth:PREMIUM_azure:westeurope:PREMIUM.stderr,15138280365.876877,14781438870.233034,20.959232326441075,True
aws:us-east-2,PREMIUM,m5.8xlarge,aws:us-west-2,PREMIUM,m5.8xlarge,64,5,aws:us-east-2:PREMIUM_aws:us-west-2:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_aws:us-west-2:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_aws:us-west-2:PREMIUM.stderr,4814179087.73193,4473556157.58165,8.169822969360446,True
azure:centralindia,PREMIUM,Standard_D32_v4,gcp:asia-southeast2-a,PREMIUM,n2-standard-32,64,5,azure:centralindia:PREMIUM_gcp:asia-southeast2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:centralindia:PREMIUM_gcp:asia-southeast2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:centralindia:PREMIUM_gcp:asia-southeast2-a:PREMIUM.stderr,9177377892.00617,8973705657.805346,12.613909584881828,True
azure:canadacentral,PREMIUM,Standard_D32_v4,aws:eu-central-1,PREMIUM,m5.8xlarge,64,5,azure:canadacentral:PREMIUM_aws:eu-central-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:canadacentral:PREMIUM_aws:eu-central-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:canadacentral:PREMIUM_aws:eu-central-1:PREMIUM.stderr,2471406147.352792,2224994245.740366,5.0740399959083895,True
gcp:australia-southeast1-a,PREMIUM,n2-standard-32,aws:ap-southeast-3,PREMIUM,m5.8xlarge,64,5,gcp:australia-southeast1-a:PREMIUM_aws:ap-southeast-3:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:PREMIUM_aws:ap-southeast-3:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:PREMIUM_aws:ap-southeast-3:PREMIUM.stderr,5605870000.0,5442398000.0,39.131561,True
gcp:northamerica-northeast1-a,PREMIUM,n2-standard-32,gcp:southamerica-east1-a,PREMIUM,n2-standard-32,64,5,gcp:northamerica-northeast1-a:PREMIUM_gcp:southamerica-east1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:PREMIUM_gcp:southamerica-east1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:PREMIUM_gcp:southamerica-east1-a:PREMIUM.stderr,5658982000.0,5549023000.0,35.06511,True
azure:northcentralus,PREMIUM,Standard_D32_v4,azure:swedencentral,PREMIUM,Standard_D32_v4,64,5,azure:northcentralus:PREMIUM_azure:swedencentral:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_azure:swedencentral:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_azure:swedencentral:PREMIUM.stderr,9774310004.9999,9492447545.842216,9.966910448215009,True
aws:us-west-1,PREMIUM,m5.8xlarge,azure:norwayeast,PREMIUM,Standard_D32_v4,64,5,aws:us-west-1:PREMIUM_azure:norwayeast:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-west-1:PREMIUM_azure:norwayeast:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-west-1:PREMIUM_azure:norwayeast:PREMIUM.stderr,3786997967.859745,3492045605.612963,4.308520979003571,True
aws:sa-east-1,PREMIUM,m5.8xlarge,azure:francecentral,PREMIUM,Standard_D32_v4,64,5,aws:sa-east-1:PREMIUM_azure:francecentral:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:sa-east-1:PREMIUM_azure:francecentral:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:sa-east-1:PREMIUM_azure:francecentral:PREMIUM.stderr,3575515793.3388343,3303448988.9738655,4.108426056688393,True
gcp:northamerica-northeast2-a,PREMIUM,n2-standard-32,azure:australiaeast,PREMIUM,Standard_D32_v4,64,5,gcp:northamerica-northeast2-a:PREMIUM_azure:australiaeast:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast2-a:PREMIUM_azure:australiaeast:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast2-a:PREMIUM_azure:australiaeast:PREMIUM.stderr,3612877000.0,3592335000.0,25.24429,True
gcp:europe-west4-a,PREMIUM,n2-standard-32,gcp:asia-southeast1-a,PREMIUM,n2-standard-32,64,5,gcp:europe-west4-a:PREMIUM_gcp:asia-southeast1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:PREMIUM_gcp:asia-southeast1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:PREMIUM_gcp:asia-southeast1-a:PREMIUM.stderr,4039637000.0,4000675000.0,27.292441,True
gcp:europe-west6-a,PREMIUM,n2-standard-32,gcp:southamerica-west1-a,PREMIUM,n2-standard-32,64,5,gcp:europe-west6-a:PREMIUM_gcp:southamerica-west1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west6-a:PREMIUM_gcp:southamerica-west1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west6-a:PREMIUM_gcp:southamerica-west1-a:PREMIUM.stderr,3843188000.0,3777848000.0,18.832892,True
aws:ap-northeast-3,PREMIUM,m5.8xlarge,aws:eu-west-2,PREMIUM,m5.8xlarge,64,5,aws:ap-northeast-3:PREMIUM_aws:eu-west-2:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:ap-northeast-3:PREMIUM_aws:eu-west-2:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:ap-northeast-3:PREMIUM_aws:eu-west-2:PREMIUM.stderr,2710730725.170077,2426113426.860624,3.573928374396814,True
gcp:australia-southeast2-a,PREMIUM,n2-standard-32,aws:eu-north-1,PREMIUM,m5.8xlarge,64,5,gcp:australia-southeast2-a:PREMIUM_aws:eu-north-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:australia-southeast2-a:PREMIUM_aws:eu-north-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:australia-southeast2-a:PREMIUM_aws:eu-north-1:PREMIUM.stderr,1739088000.0,1536745000.0,19.870817,True
azure:westeurope,PREMIUM,Standard_D32_v4,azure:francecentral,PREMIUM,Standard_D32_v4,64,5,azure:westeurope:PREMIUM_azure:francecentral:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:westeurope:PREMIUM_azure:francecentral:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:westeurope:PREMIUM_azure:francecentral:PREMIUM.stderr,15403383605.676077,15054535590.147556,22.773129675451575,True
azure:northcentralus,PREMIUM,Standard_D32_v4,azure:canadacentral,PREMIUM,Standard_D32_v4,64,5,azure:northcentralus:PREMIUM_azure:canadacentral:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_azure:canadacentral:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_azure:canadacentral:PREMIUM.stderr,15264137821.105759,14925882713.909443,21.28575496428327,True
aws:eu-central-1,PREMIUM,m5.8xlarge,azure:uksouth,PREMIUM,Standard_D32_v4,64,5,aws:eu-central-1:PREMIUM_azure:uksouth:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:eu-central-1:PREMIUM_azure:uksouth:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:eu-central-1:PREMIUM_azure:uksouth:PREMIUM.stderr,4997344250.118645,4726831784.8476095,10.203145176813315,True
gcp:europe-west4-a,PREMIUM,n2-standard-32,gcp:europe-west6-a,PREMIUM,n2-standard-32,64,5,gcp:europe-west4-a:PREMIUM_gcp:europe-west6-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:PREMIUM_gcp:europe-west6-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:PREMIUM_gcp:europe-west6-a:PREMIUM.stderr,7109885000.0,6953078000.0,85.069631,True
aws:us-east-2,PREMIUM,m5.8xlarge,aws:us-west-1,PREMIUM,m5.8xlarge,64,5,aws:us-east-2:PREMIUM_aws:us-west-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_aws:us-west-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_aws:us-west-1:PREMIUM.stderr,4804752746.256078,4466004918.14574,8.067105238745121,True
gcp:australia-southeast2-a,PREMIUM,n2-standard-32,aws:ap-southeast-3,PREMIUM,m5.8xlarge,64,5,gcp:australia-southeast2-a:PREMIUM_aws:ap-southeast-3:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:australia-southeast2-a:PREMIUM_aws:ap-southeast-3:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:australia-southeast2-a:PREMIUM_aws:ap-southeast-3:PREMIUM.stderr,3751660000.0,3710479000.0,43.171932,True
gcp:northamerica-northeast2-a,PREMIUM,n2-standard-32,azure:norwayeast,PREMIUM,Standard_D32_v4,64,5,gcp:northamerica-northeast2-a:PREMIUM_azure:norwayeast:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast2-a:PREMIUM_azure:norwayeast:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast2-a:PREMIUM_azure:norwayeast:PREMIUM.stderr,5108380000.0,5022990000.0,34.068304,True
azure:switzerlandnorth,PREMIUM,Standard_D32_v4,aws:us-west-2,PREMIUM,m5.8xlarge,64,5,azure:switzerlandnorth:PREMIUM_aws:us-west-2:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:switzerlandnorth:PREMIUM_aws:us-west-2:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:switzerlandnorth:PREMIUM_aws:us-west-2:PREMIUM.stderr,3161471461.080601,2873839677.3093524,5.178756726122355,True
gcp:southamerica-east1-a,PREMIUM,n2-standard-32,aws:eu-west-2,PREMIUM,m5.8xlarge,64,5,gcp:southamerica-east1-a:PREMIUM_aws:eu-west-2:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:PREMIUM_aws:eu-west-2:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:PREMIUM_aws:eu-west-2:PREMIUM.stderr,2924267000.0,2804325000.0,28.072651,True
aws:eu-south-1,PREMIUM,m5.8xlarge,gcp:asia-southeast1-a,PREMIUM,n2-standard-32,64,5,aws:eu-south-1:PREMIUM_gcp:asia-southeast1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:eu-south-1:PREMIUM_gcp:asia-southeast1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:eu-south-1:PREMIUM_gcp:asia-southeast1-a:PREMIUM.stderr,3434290246.724796,3298262781.926768,3.990909702570432,True
gcp:northamerica-northeast1-a,PREMIUM,n2-standard-32,azure:centralindia,PREMIUM,Standard_D32_v4,64,5,gcp:northamerica-northeast1-a:PREMIUM_azure:centralindia:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:PREMIUM_azure:centralindia:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:PREMIUM_azure:centralindia:PREMIUM.stderr,4055127000.0,3995830000.0,16.49981,True
gcp:southamerica-west1-a,PREMIUM,n2-standard-32,aws:ap-northeast-3,PREMIUM,m5.8xlarge,64,5,gcp:southamerica-west1-a:PREMIUM_aws:ap-northeast-3:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:PREMIUM_aws:ap-northeast-3:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:PREMIUM_aws:ap-northeast-3:PREMIUM.stderr,2858599000.0,2656898000.0,18.474473,True
azure:swedencentral,PREMIUM,Standard_D32_v4,gcp:asia-southeast2-a,PREMIUM,n2-standard-32,64,5,azure:swedencentral:PREMIUM_gcp:asia-southeast2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:swedencentral:PREMIUM_gcp:asia-southeast2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:swedencentral:PREMIUM_gcp:asia-southeast2-a:PREMIUM.stderr,3448212398.838601,3328619600.342228,4.891334056791797,True
gcp:australia-southeast1-a,PREMIUM,n2-standard-32,aws:eu-north-1,PREMIUM,m5.8xlarge,64,5,gcp:australia-southeast1-a:PREMIUM_aws:eu-north-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:PREMIUM_aws:eu-north-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:PREMIUM_aws:eu-north-1:PREMIUM.stderr,1802256000.0,1674477000.0,20.5645,True
aws:sa-east-1,PREMIUM,m5.8xlarge,azure:australiaeast,PREMIUM,Standard_D32_v4,64,5,aws:sa-east-1:PREMIUM_azure:australiaeast:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:sa-east-1:PREMIUM_azure:australiaeast:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:sa-east-1:PREMIUM_azure:australiaeast:PREMIUM.stderr,2317612724.276086,2145414292.917083,3.4448248272127455,True
azure:uksouth,PREMIUM,Standard_D32_v4,azure:francecentral,PREMIUM,Standard_D32_v4,64,5,azure:uksouth:PREMIUM_azure:francecentral:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:uksouth:PREMIUM_azure:francecentral:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:uksouth:PREMIUM_azure:francecentral:PREMIUM.stderr,15462877786.45534,15124829066.126028,23.729445905927594,True
aws:eu-north-1,PREMIUM,m5.8xlarge,azure:swedencentral,PREMIUM,Standard_D32_v4,64,5,aws:eu-north-1:PREMIUM_azure:swedencentral:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:eu-north-1:PREMIUM_azure:swedencentral:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:eu-north-1:PREMIUM_azure:swedencentral:PREMIUM.stderr,4958314549.25553,4756367945.138476,8.770866362852743,True
gcp:europe-west6-a,PREMIUM,n2-standard-32,aws:eu-south-1,PREMIUM,m5.8xlarge,64,5,gcp:europe-west6-a:PREMIUM_aws:eu-south-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west6-a:PREMIUM_aws:eu-south-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west6-a:PREMIUM_aws:eu-south-1:PREMIUM.stderr,7082766000.0,7041071000.0,93.175897,True
azure:northcentralus,PREMIUM,Standard_D32_v4,aws:us-west-1,PREMIUM,m5.8xlarge,64,5,azure:northcentralus:PREMIUM_aws:us-west-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_aws:us-west-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_aws:us-west-1:PREMIUM.stderr,6537694721.240534,6185126156.074537,9.464230703258513,True
aws:us-east-2,PREMIUM,m5.8xlarge,aws:eu-central-1,PREMIUM,m5.8xlarge,64,5,aws:us-east-2:PREMIUM_aws:eu-central-1:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_aws:eu-central-1:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-east-2:PREMIUM_aws:eu-central-1:PREMIUM.stderr,4385643232.882641,4057565946.167434,6.398840977425222,True
gcp:europe-west4-a,PREMIUM,n2-standard-32,gcp:northamerica-northeast2-a,PREMIUM,n2-standard-32,64,5,gcp:europe-west4-a:PREMIUM_gcp:northamerica-northeast2-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:PREMIUM_gcp:northamerica-northeast2-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:PREMIUM_gcp:northamerica-northeast2-a:PREMIUM.stderr,5994982000.0,5895597000.0,43.854893,True
aws:us-west-2,PREMIUM,m5.8xlarge,aws:ap-northeast-3,PREMIUM,m5.8xlarge,64,5,aws:us-west-2:PREMIUM_aws:ap-northeast-3:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-west-2:PREMIUM_aws:ap-northeast-3:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/aws:us-west-2:PREMIUM_aws:ap-northeast-3:PREMIUM.stderr,4398824969.795828,4072831077.5257397,4.624592490698387,True
azure:australiaeast,PREMIUM,Standard_D32_v4,gcp:asia-southeast1-a,PREMIUM,n2-standard-32,64,5,azure:australiaeast:PREMIUM_gcp:asia-southeast1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:australiaeast:PREMIUM_gcp:asia-southeast1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:australiaeast:PREMIUM_gcp:asia-southeast1-a:PREMIUM.stderr,11353164002.2823,11185199042.36156,13.224603238710738,True
azure:centralindia,PREMIUM,Standard_D32_v4,azure:switzerlandnorth,PREMIUM,Standard_D32_v4,64,5,azure:centralindia:PREMIUM_azure:switzerlandnorth:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:centralindia:PREMIUM_azure:switzerlandnorth:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/azure:centralindia:PREMIUM_azure:switzerlandnorth:PREMIUM.stderr,10989803282.590057,10704292576.479828,12.549431526407137,True
gcp:southamerica-east1-a,PREMIUM,n2-standard-32,gcp:northamerica-northeast1-a,PREMIUM,n2-standard-32,64,5,gcp:southamerica-east1-a:PREMIUM_gcp:northamerica-northeast1-a:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:PREMIUM_gcp:northamerica-northeast1-a:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:PREMIUM_gcp:northamerica-northeast1-a:PREMIUM.stderr,5241463000.0,5173844000.0,34.202666,True
gcp:southamerica-west1-a,PREMIUM,n2-standard-32,azure:westeurope,PREMIUM,Standard_D32_v4,64,5,gcp:southamerica-west1-a:PREMIUM_azure:westeurope:PREMIUM,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:PREMIUM_azure:westeurope:PREMIUM.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.01.17_09.23_adviser-vendetta-aaa-paxil_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:PREMIUM_azure:westeurope:PREMIUM.stderr,4405983000.0,4314598000.0,16.788182,True
